	domain	ligand
1979	FERM_N	dnabase
1980	FERM_N	dnabackbone
1981	FERM_N	rna
1982	FERM_N	rnabase
1983	FERM_N	rnabackbone
1984	FERM_N	peptide
1985	FERM_N	ion
1986	FERM_N	metabolite
1987	FERM_N	max
1988	FGF	dna
1989	FGF	dnabase
1990	FGF	dnabackbone
1991	FGF	rna
1992	FGF	rnabase
1993	FGF	rnabackbone
1994	FGF	peptide
1995	FHA	dna
1996	FHA	dnabase
1997	FHA	dnabackbone
1998	FHA	rna
1999	FHA	rnabase
2000	FHA	rnabackbone
2001	FHA	ion
2002	FHA	metabolite
2003	FKBP_C	dna
2004	FKBP_C	dnabase
2005	FKBP_C	dnabackbone
2006	FKBP_C	rna
2007	FKBP_C	rnabase
2008	FKBP_C	rnabackbone
2009	FKBP_C	metabolite
2010	FYVE	dna
2011	FYVE	dnabase
2012	FYVE	dnabackbone
2013	FYVE	rna
2014	FYVE	rnabase
2015	FYVE	rnabackbone
2016	FYVE	peptide
2017	Fascin	dna
2018	Fascin	dnabase
2019	Fascin	dnabackbone
2020	Fascin	rna
2021	Fascin	rnabase
2022	Fascin	rnabackbone
2023	Fascin	peptide
2024	Fascin	ion
2025	Filamin	dna
2026	Filamin	dnabase
2027	Filamin	dnabackbone
2028	Filamin	rna
2029	Filamin	rnabase
2030	Filamin	rnabackbone
2031	Filamin	ion
2032	Filamin	metabolite
2033	Forkhead	rna
2034	Forkhead	rnabase
2035	Forkhead	rnabackbone
2036	Forkhead	peptide
2037	Forkhead	ion
2038	Forkhead	metabolite
2039	GAF	dna
2040	GAF	dnabase
2041	GAF	dnabackbone
2042	GAF	rna
2043	GAF	rnabase
2044	GAF	rnabackbone
2045	GAF	peptide
2046	GAF	ion
2047	GST_C	dna
2048	GST_C	dnabase
2049	GST_C	dnabackbone
2050	GST_C	rna
2051	GST_C	rnabase
2052	GST_C	rnabackbone
2053	GST_C_2	dna
2054	GST_C_2	dnabase
2055	GST_C_2	dnabackbone
2056	GST_C_2	rna
2057	GST_C_2	rnabase
2058	GST_C_2	rnabackbone
2059	GST_C_2	peptide
2060	GST_C_2	metabolite
2061	GST_C_3	dna
2062	GST_C_3	dnabase
2063	GST_C_3	dnabackbone
2064	GST_C_3	rna
2065	GST_C_3	rnabase
2066	GST_C_3	rnabackbone
2067	GST_C_3	peptide
2068	GST_N	dna
2069	GST_N	dnabase
2070	GST_N	dnabackbone
2071	GST_N	rna
2072	GST_N	rnabase
2073	GST_N	rnabackbone
2074	GST_N_2	dna
2075	GST_N_2	dnabase
2076	GST_N_2	dnabackbone
2077	GST_N_2	rna
2078	GST_N_2	rnabase
2079	GST_N_2	rnabackbone
2080	GST_N_2	peptide
2081	GST_N_3	dna
2082	GST_N_3	dnabase
2083	GST_N_3	dnabackbone
2084	GST_N_3	rna
2085	GST_N_3	rnabase
2086	GST_N_3	rnabackbone
2087	GST_N_3	peptide
2088	GTP_EFTU	dnabackbone
2089	GTP_EFTU_D2	dnabackbone
2090	GTP_EFTU_D2	ion
2091	Gal-bind_lectin	dna
2092	Gal-bind_lectin	dnabase
2093	Gal-bind_lectin	dnabackbone
2094	Gal-bind_lectin	rna
2095	Gal-bind_lectin	rnabase
2096	Gal-bind_lectin	rnabackbone
2097	Gelsolin	dna
2098	Gelsolin	dnabase
2099	Gelsolin	dnabackbone
2100	Gelsolin	rna
2101	Gelsolin	rnabase
2102	Gelsolin	rnabackbone
2103	Gelsolin	peptide
2104	Gla	dna
2105	Gla	dnabase
2106	Gla	dnabackbone
2107	Gla	rna
2108	Gla	rnabase
2109	Gla	rnabackbone
2110	Gla	peptide
2111	Gla	metabolite
2112	Globin	dna
2113	Globin	dnabase
2114	Globin	dnabackbone
2115	Globin	rna
2116	Globin	rnabase
2117	Globin	rnabackbone
2118	Globin	peptide
2119	Glutaredoxin	dna
2120	Glutaredoxin	dnabase
2121	Glutaredoxin	dnabackbone
2122	Glutaredoxin	rna
2123	Glutaredoxin	rnabase
2124	Glutaredoxin	rnabackbone
2125	Glutaredoxin	peptide
2126	Glyco_transf_7C	dna
2127	Glyco_transf_7C	dnabase
2128	Glyco_transf_7C	dnabackbone
2129	Glyco_transf_7C	rna
2130	Glyco_transf_7C	rnabase
2131	Glyco_transf_7C	rnabackbone
2132	Glycos_transf_2	dna
2133	Glycos_transf_2	dnabase
2134	Glycos_transf_2	dnabackbone
2135	Glycos_transf_2	rna
2136	Glycos_transf_2	rnabase
2137	Glycos_transf_2	rnabackbone
2138	Guanylate_cyc	dna
2139	Guanylate_cyc	dnabase
2140	Guanylate_cyc	dnabackbone
2141	Guanylate_cyc	rna
2142	Guanylate_cyc	rnabase
2143	Guanylate_cyc	rnabackbone
2144	Guanylate_cyc	peptide
2145	Guanylate_kin	dna
2146	Guanylate_kin	dnabase
2147	Guanylate_kin	dnabackbone
2148	Guanylate_kin	rna
2149	Guanylate_kin	rnabase
2150	Guanylate_kin	rnabackbone
2151	Guanylate_kin	ion
2152	HATPase_c	dna
2153	HATPase_c	dnabase
2154	HATPase_c	dnabackbone
2155	HATPase_c	rna
2156	HATPase_c	rnabase
2157	HATPase_c	rnabackbone
2158	HATPase_c	peptide
2159	HATPase_c_3	dna
2160	HATPase_c_3	dnabase
2161	HATPase_c_3	dnabackbone
2162	HATPase_c_3	rna
2163	HATPase_c_3	rnabase
2164	HATPase_c_3	rnabackbone
2165	HATPase_c_3	peptide
2166	HEAT_2	dna
2167	HEAT_2	dnabase
2168	HEAT_2	dnabackbone
2169	HEAT_2	rna
2170	HEAT_2	rnabase
2171	HEAT_2	rnabackbone
2172	HEAT_EZ	dna
2173	HEAT_EZ	dnabase
2174	HEAT_EZ	dnabackbone
2175	HEAT_EZ	rna
2176	HEAT_EZ	rnabase
2177	HEAT_EZ	rnabackbone
2178	HEAT_EZ	metabolite
2179	HLH	rna
2180	HLH	rnabase
2181	HLH	rnabackbone
2182	HLH	peptide
2183	HLH	ion
2184	HLH	metabolite
2185	HMA	dna
2186	HMA	dnabase
2187	HMA	dnabackbone
2188	HMA	rna
2189	HMA	rnabase
2190	HMA	rnabackbone
2191	HMA	peptide
2192	HMA	metabolite
2193	HMG_box	rna
2194	HMG_box	rnabase
2195	HMG_box	rnabackbone
2196	HMG_box	peptide
2197	HMG_box	ion
2198	HMG_box	metabolite
2199	HMG_box_2	rna
2200	HMG_box_2	rnabase
2201	HMG_box_2	rnabackbone
2202	HMG_box_2	peptide
2203	HMG_box_2	ion
2204	HMG_box_2	metabolite
2205	HRM	dna
2206	HRM	dnabase
2207	HRM	dnabackbone
2208	HRM	rna
2209	HRM	rnabase
2210	HRM	rnabackbone
2211	HRM	ion
2212	HRM	metabolite
2213	HSF_DNA-bind	rna
2214	HSF_DNA-bind	rnabase
2215	HSF_DNA-bind	rnabackbone
2216	HSF_DNA-bind	peptide
2217	HSF_DNA-bind	ion
2218	HSF_DNA-bind	metabolite
2219	Helicase_C	rnabase
2220	Helicase_C	ion
2221	Hemopexin	dna
2222	Hemopexin	dnabase
2223	Hemopexin	dnabackbone
2224	Hemopexin	rna
2225	Hemopexin	rnabase
2226	Hemopexin	rnabackbone
2227	Hemopexin	peptide
2228	Hemopexin	metabolite
2229	His_Phos_1	dna
2230	His_Phos_1	dnabase
2231	His_Phos_1	dnabackbone
2232	His_Phos_1	rna
2233	His_Phos_1	rnabase
2234	His_Phos_1	rnabackbone
2235	His_Phos_1	peptide
2236	Histone	rna
2237	Histone	rnabase
2238	Histone	rnabackbone
2239	Histone	metabolite
2240	Homeobox	rna
2241	Homeobox	rnabase
2242	Homeobox	rnabackbone
2243	Homeobox	peptide
2244	Homeobox	ion
2245	Homeobox	metabolite
2246	I-set	dna
2247	I-set	dnabase
2248	I-set	dnabackbone
2249	I-set	rna
2250	I-set	rnabase
2251	I-set	rnabackbone
2252	IBN_N	dna
2253	IBN_N	dnabase
2254	IBN_N	dnabackbone
2255	IBN_N	rna
2256	IBN_N	rnabase
2257	IBN_N	rnabackbone
2258	IBN_N	ion
2259	IBN_N	metabolite
2260	IBR	dna
2261	IBR	dnabase
2262	IBR	dnabackbone
2263	IBR	rna
2264	IBR	rnabase
2265	IBR	rnabackbone
2266	IBR	peptide
2267	IBR	metabolite
2268	IL8	dna
2269	IL8	dnabase
2270	IL8	dnabackbone
2271	IL8	rna
2272	IL8	rnabase
2273	IL8	rnabackbone
2274	IL8	peptide
2275	IL8	ion
2276	IRS	dna
2277	IRS	dnabase
2278	IRS	dnabackbone
2279	IRS	rna
2280	IRS	rnabase
2281	IRS	rnabackbone
2282	IRS	ion
2283	IRS	metabolite
2284	Ig_2	dnabase
2285	Ig_2	rna
2286	Ig_2	rnabase
2287	Ig_2	rnabackbone
2288	Ig_2	metabolite
2289	Ig_3	dna
2290	Ig_3	dnabase
2291	Ig_3	dnabackbone
2292	Ig_3	rna
2293	Ig_3	rnabase
2294	Ig_3	rnabackbone
2295	Ig_3	metabolite
2296	Interfer-bind	dna
2297	Interfer-bind	dnabase
2298	Interfer-bind	dnabackbone
2299	Interfer-bind	rna
2300	Interfer-bind	rnabase
2301	Interfer-bind	rnabackbone
2302	Interfer-bind	peptide
2303	Interfer-bind	ion
2304	Ion_trans_2	dna
2305	Ion_trans_2	dnabase
2306	Ion_trans_2	dnabackbone
2307	Ion_trans_2	rna
2308	Ion_trans_2	rnabase
2309	Ion_trans_2	rnabackbone
2310	Ion_trans_2	peptide
2311	JAB	dna
2312	JAB	dnabase
2313	JAB	dnabackbone
2314	JAB	rna
2315	JAB	rnabase
2316	JAB	rnabackbone
2317	JAB	peptide
2318	JAB	metabolite
2319	JmjC	dna
2320	JmjC	dnabase
2321	JmjC	dnabackbone
2322	JmjC	rna
2323	JmjC	rnabase
2324	JmjC	rnabackbone
2325	KH_1	peptide
2326	KH_1	ion
2327	KH_1	metabolite
2328	KR	dna
2329	KR	dnabase
2330	KR	dnabackbone
2331	KR	rna
2332	KR	rnabase
2333	KR	rnabackbone
2334	KR	peptide
2335	Kelch_1	dna
2336	Kelch_1	dnabase
2337	Kelch_1	dnabackbone
2338	Kelch_1	rna
2339	Kelch_1	rnabase
2340	Kelch_1	rnabackbone
2341	Kelch_1	metabolite
2342	Kelch_2	dna
2343	Kelch_2	dnabase
2344	Kelch_2	dnabackbone
2345	Kelch_2	rna
2346	Kelch_2	rnabase
2347	Kelch_2	rnabackbone
2348	Kelch_2	metabolite
2349	Kelch_3	dna
2350	Kelch_3	dnabase
2351	Kelch_3	dnabackbone
2352	Kelch_3	rna
2353	Kelch_3	rnabase
2354	Kelch_3	rnabackbone
2355	Kelch_3	ion
2356	Kelch_3	metabolite
2357	Kelch_4	dna
2358	Kelch_4	dnabase
2359	Kelch_4	dnabackbone
2360	Kelch_4	rna
2361	Kelch_4	rnabase
2362	Kelch_4	rnabackbone
2363	Kelch_4	ion
2364	Kelch_4	metabolite
2365	Kelch_6	dna
2366	Kelch_6	dnabase
2367	Kelch_6	dnabackbone
2368	Kelch_6	rna
2369	Kelch_6	rnabase
2370	Kelch_6	rnabackbone
2371	Kelch_6	ion
2372	Kelch_6	metabolite
2373	Kringle	dna
2374	Kringle	dnabase
2375	Kringle	dnabackbone
2376	Kringle	rna
2377	Kringle	rnabase
2378	Kringle	rnabackbone
2379	Kringle	peptide
2380	Kringle	metabolite
2381	Kunitz_BPTI	dna
2382	Kunitz_BPTI	dnabase
2383	Kunitz_BPTI	dnabackbone
2384	Kunitz_BPTI	rna
2385	Kunitz_BPTI	rnabase
2386	Kunitz_BPTI	rnabackbone
2387	Kunitz_BPTI	peptide
2388	Kunitz_BPTI	metabolite
2389	LIM	dna
2390	LIM	dnabase
2391	LIM	dnabackbone
2392	LIM	rna
2393	LIM	rnabase
2394	LIM	rnabackbone
2395	LIM	metabolite
2396	LRR_4	dna
2397	LRR_4	dnabase
2398	LRR_4	dnabackbone
2399	LRR_4	rna
2400	LRR_4	rnabase
2401	LRR_4	rnabackbone
2402	LRR_4	peptide
2403	LRR_4	metabolite
2404	LRR_8	dnabase
2405	LRR_8	metabolite
2406	LSM	dna
2407	LSM	dnabase
2408	LSM	dnabackbone
2409	LSM	peptide
2410	Laminin_EGF	dna
2411	Laminin_EGF	dnabase
2412	Laminin_EGF	dnabackbone
2413	Laminin_EGF	rna
2414	Laminin_EGF	rnabase
2415	Laminin_EGF	rnabackbone
2416	Laminin_EGF	peptide
2417	Laminin_EGF	metabolite
2418	Laminin_G_1	dna
2419	Laminin_G_1	dnabase
2420	Laminin_G_1	dnabackbone
2421	Laminin_G_1	rna
2422	Laminin_G_1	rnabase
2423	Laminin_G_1	rnabackbone
2424	Laminin_G_1	peptide
2425	Laminin_G_2	dna
2426	Laminin_G_2	dnabase
2427	Laminin_G_2	dnabackbone
2428	Laminin_G_2	rna
2429	Laminin_G_2	rnabase
2430	Laminin_G_2	rnabackbone
2431	Laminin_G_2	peptide
2432	Laminin_G_3	dna
2433	Laminin_G_3	dnabase
2434	Laminin_G_3	dnabackbone
2435	Laminin_G_3	rna
2436	Laminin_G_3	rnabase
2437	Laminin_G_3	rnabackbone
2438	Laminin_G_3	peptide
2439	Ldl_recept_b	dna
2440	Ldl_recept_b	dnabase
2441	Ldl_recept_b	dnabackbone
2442	Ldl_recept_b	rna
2443	Ldl_recept_b	rnabase
2444	Ldl_recept_b	rnabackbone
2445	Ldl_recept_b	ion
2446	Ldl_recept_b	metabolite
2447	Lectin_C	dna
2448	Lectin_C	dnabase
2449	Lectin_C	dnabackbone
2450	Lectin_C	rna
2451	Lectin_C	rnabase
2452	Lectin_C	rnabackbone
2453	Lig_chan-Glu_bd	dna
2454	Lig_chan-Glu_bd	dnabase
2455	Lig_chan-Glu_bd	dnabackbone
2456	Lig_chan-Glu_bd	rna
2457	Lig_chan-Glu_bd	rnabase
2458	Lig_chan-Glu_bd	rnabackbone
2459	Lig_chan-Glu_bd	peptide
2460	Lig_chan	dna
2461	Lig_chan	dnabase
2462	Lig_chan	dnabackbone
2463	Lig_chan	rna
2464	Lig_chan	rnabase
2465	Lig_chan	rnabackbone
2466	Lig_chan	peptide
2467	Lig_chan	ion
2468	Lipocalin	dna
2469	Lipocalin	dnabase
2470	Lipocalin	dnabackbone
2471	Lipocalin	rna
2472	Lipocalin	rnabase
2473	Lipocalin	rnabackbone
2474	Lys	dna
2475	Lys	dnabase
2476	Lys	dnabackbone
2477	Lys	rna
2478	Lys	rnabase
2479	Lys	rnabackbone
2480	Lys	peptide
2481	MBT	dna
2482	MBT	dnabase
2483	MBT	dnabackbone
2484	MBT	rna
2485	MBT	rnabase
2486	MBT	rnabackbone
2487	MBT	ion
2488	MH1	rna
2489	MH1	rnabase
2490	MH1	rnabackbone
2491	MH1	peptide
2492	MH1	metabolite
2493	MHC_II_alpha	dna
2494	MHC_II_alpha	dnabase
2495	MHC_II_alpha	dnabackbone
2496	MHC_II_alpha	rna
2497	MHC_II_alpha	rnabase
2498	MHC_II_alpha	rnabackbone
2499	MHC_II_alpha	ion
2500	MHC_II_alpha	metabolite
2501	MHC_II_beta	dna
2502	MHC_II_beta	dnabase
2503	MHC_II_beta	dnabackbone
2504	MHC_II_beta	rna
2505	MHC_II_beta	rnabase
2506	MHC_II_beta	rnabackbone
2507	MHC_I	dna
2508	MHC_I	dnabase
2509	MHC_I	dnabackbone
2510	MHC_I	rna
2511	MHC_I	rnabase
2512	MHC_I	rnabackbone
2513	MIT	dna
2514	MIT	dnabase
2515	MIT	dnabackbone
2516	MIT	rna
2517	MIT	rnabase
2518	MIT	rnabackbone
2519	MIT	ion
2520	MIT	metabolite
2521	MMR_HSR1	dnabackbone
2522	MMR_HSR1	peptide
2523	Macro	dna
2524	Macro	dnabase
2525	Macro	dnabackbone
2526	Macro	rna
2527	Macro	rnabase
2528	Macro	rnabackbone
2529	Macro	peptide
2530	Macro	ion
2531	Med26	dna
2532	Med26	dnabase
2533	Med26	dnabackbone
2534	Med26	rna
2535	Med26	rnabase
2536	Med26	rnabackbone
2537	Med26	ion
2538	Med26	metabolite
2539	Methyltransf_11	dna
2540	Methyltransf_11	dnabase
2541	Methyltransf_11	dnabackbone
2542	Methyltransf_11	rna
2543	Methyltransf_11	rnabase
2544	Methyltransf_11	rnabackbone
2545	Methyltransf_12	dna
2546	Methyltransf_12	dnabase
2547	Methyltransf_12	dnabackbone
2548	Methyltransf_12	rna
2549	Methyltransf_12	rnabase
2550	Methyltransf_12	rnabackbone
2551	Methyltransf_23	dna
2552	Methyltransf_23	dnabase
2553	Methyltransf_23	dnabackbone
2554	Methyltransf_23	rna
2555	Methyltransf_23	rnabase
2556	Methyltransf_23	rnabackbone
2557	Methyltransf_23	peptide
2558	Methyltransf_25	dna
2559	Methyltransf_25	dnabase
2560	Methyltransf_25	dnabackbone
2561	Methyltransf_25	rna
2562	Methyltransf_25	rnabase
2563	Methyltransf_25	rnabackbone
2564	Methyltransf_31	dna
2565	Methyltransf_31	dnabase
2566	Methyltransf_31	dnabackbone
2567	Methyltransf_31	rna
2568	Methyltransf_31	rnabase
2569	Methyltransf_31	rnabackbone
2570	MutS_V	dna
2571	MutS_V	dnabase
2572	MutS_V	dnabackbone
2573	MutS_V	rna
2574	MutS_V	rnabase
2575	MutS_V	rnabackbone
2576	MutS_V	peptide
2577	Myb_DNA-bind_6	rna
2578	Myb_DNA-bind_6	rnabase
2579	Myb_DNA-bind_6	rnabackbone
2580	Myb_DNA-bind_6	peptide
2581	Myb_DNA-bind_6	ion
2582	Myb_DNA-bind_6	metabolite
2583	Myb_DNA-binding	rna
2584	Myb_DNA-binding	rnabase
2585	Myb_DNA-binding	rnabackbone
2586	Myb_DNA-binding	peptide
2587	Myb_DNA-binding	ion
2588	Myb_DNA-binding	metabolite
2589	NACHT	dna
2590	NACHT	dnabase
2591	NACHT	dnabackbone
2592	NACHT	rna
2593	NACHT	rnabase
2594	NACHT	rnabackbone
2595	NACHT	peptide
2596	NACHT	ion
2597	NAD_binding_1	dna
2598	NAD_binding_1	dnabase
2599	NAD_binding_1	dnabackbone
2600	NAD_binding_1	rna
2601	NAD_binding_1	rnabase
2602	NAD_binding_1	rnabackbone
2603	NAD_binding_1	peptide
2604	NAD_binding_8	dna
2605	NAD_binding_8	dnabase
2606	NAD_binding_8	dnabackbone
2607	NAD_binding_8	rna
2608	NAD_binding_8	rnabase
2609	NAD_binding_8	rnabackbone
2610	NDK	dna
2611	NDK	dnabase
2612	NDK	dnabackbone
2613	NDK	rna
2614	NDK	rnabase
2615	NDK	rnabackbone
2616	NDK	peptide
2617	NTF2	dna
2618	NTF2	dnabase
2619	NTF2	dnabackbone
2620	NTF2	rna
2621	NTF2	rnabase
2622	NTF2	rnabackbone
2623	NTF2	ion
2624	NTF2	metabolite
2625	NTP_transf_2	dnabase
2626	NTP_transf_2	peptide
2627	NUDIX	dnabase
2628	NUDIX	rna
2629	NUDIX	rnabase
2630	NUDIX	rnabackbone
2631	NUDIX	peptide
2632	Na_Ca_ex	dna
2633	Na_Ca_ex	dnabase
2634	Na_Ca_ex	dnabackbone
2635	Na_Ca_ex	rna
2636	Na_Ca_ex	rnabase
2637	Na_Ca_ex	rnabackbone
2638	Na_Ca_ex	peptide
2639	Na_Ca_ex	metabolite
2640	PAN_1	dna
2641	PAN_1	dnabase
2642	PAN_1	dnabackbone
2643	PAN_1	rna
2644	PAN_1	rnabase
2645	PAN_1	rnabackbone
2646	PAN_1	metabolite
2647	PAP2	dna
2648	PAP2	dnabase
2649	PAP2	dnabackbone
2650	PAP2	rna
2651	PAP2	rnabase
2652	PAP2	rnabackbone
2653	PAP2	peptide
2654	PAP2	metabolite
2655	PAS	dna
2656	PAS	dnabase
2657	PAS	dnabackbone
2658	PAS	rna
2659	PAS	rnabase
2660	PAS	rnabackbone
2661	PAS	peptide
2662	PAS	metabolite
2663	PAS_9	dna
2664	PAS_9	dnabase
2665	PAS_9	dnabackbone
2666	PAS_9	rna
2667	PAS_9	rnabase
2668	PAS_9	rnabackbone
2669	PAS_9	peptide
2670	PAS_9	metabolite
2671	PA	dna
2672	PA	dnabase
2673	PA	dnabackbone
2674	PA	rna
2675	PA	rnabase
2676	PA	rnabackbone
2677	PA	peptide
2678	PA	ion
2679	PDZ	dna
2680	PDZ	dnabase
2681	PDZ	dnabackbone
2682	PDZ	rna
2683	PDZ	rnabase
2684	PDZ	rnabackbone
2685	PDZ	metabolite
2686	PDZ_2	dna
2687	PDZ_2	dnabase
2688	PDZ_2	dnabackbone
2689	PDZ_2	rna
2690	PDZ_2	rnabase
2691	PDZ_2	rnabackbone
2692	PDZ_2	ion
2693	PDZ_2	metabolite
2694	PG_binding_1	dna
2695	PG_binding_1	dnabase
2696	PG_binding_1	dnabackbone
2697	PG_binding_1	rna
2698	PG_binding_1	rnabase
2699	PG_binding_1	rnabackbone
2700	PG_binding_1	ion
2701	PG_binding_1	metabolite
2702	PHD	dna
2703	PHD	dnabase
2704	PHD	dnabackbone
2705	PHD	rna
2706	PHD	rnabase
2707	PHD	rnabackbone
2708	PHD	metabolite
2709	PH	dna
2710	PH	dnabase
2711	PH	dnabackbone
2712	PH	rna
2713	PH	rnabase
2714	PH	rnabackbone
2715	PH	peptide
2716	PI-PLC-X	dna
2717	PI-PLC-X	dnabase
2718	PI-PLC-X	dnabackbone
2719	PI-PLC-X	rna
2720	PI-PLC-X	rnabase
2721	PI-PLC-X	rnabackbone
2722	PI-PLC-X	peptide
2723	PID	dna
2724	PID	dnabase
2725	PID	dnabackbone
2726	PID	rna
2727	PID	rnabase
2728	PID	rnabackbone
2729	PID	ion
2730	PID	metabolite
2731	PKD	dna
2732	PKD	dnabase
2733	PKD	dnabackbone
2734	PKD	rna
2735	PKD	rnabase
2736	PKD	rnabackbone
2737	PKD	peptide
2738	PKD	metabolite
2739	PLAT	dna
2740	PLAT	dnabase
2741	PLAT	dnabackbone
2742	PLAT	rna
2743	PLAT	rnabase
2744	PLAT	rnabackbone
2745	PLAT	peptide
2746	PLAT	metabolite
2747	PLDc_2	dna
2748	PLDc_2	dnabase
2749	PLDc_2	dnabackbone
2750	PLDc_2	rna
2751	PLDc_2	rnabase
2752	PLDc_2	rnabackbone
2753	PLDc_2	peptide
2754	PLDc_2	metabolite
2755	PWWP	dna
2756	PWWP	dnabase
2757	PWWP	dnabackbone
2758	PWWP	rna
2759	PWWP	rnabase
2760	PWWP	rnabackbone
2761	PWWP	metabolite
2762	Peptidase_M10	dna
2763	Peptidase_M10	dnabase
2764	Peptidase_M10	dnabackbone
2765	Peptidase_M10	rna
2766	Peptidase_M10	rnabase
2767	Peptidase_M10	rnabackbone
2768	Peptidase_M10	metabolite
2769	Phospholip_A2_1	dna
2770	Phospholip_A2_1	dnabase
2771	Phospholip_A2_1	dnabackbone
2772	Phospholip_A2_1	rna
2773	Phospholip_A2_1	rnabase
2774	Phospholip_A2_1	rnabackbone
2775	Pkinase_C	dna
2776	Pkinase_C	dnabase
2777	Pkinase_C	dnabackbone
2778	Pkinase_C	rna
2779	Pkinase_C	rnabase
2780	Pkinase_C	rnabackbone
2781	Pkinase_C	peptide
2782	Pkinase_C	ion
2783	Pou	rna
2784	Pou	rnabase
2785	Pou	rnabackbone
2786	Pou	peptide
2787	Pou	ion
2788	Pou	metabolite
2789	Pre-SET	dna
2790	Pre-SET	dnabase
2791	Pre-SET	dnabackbone
2792	Pre-SET	rna
2793	Pre-SET	rnabase
2794	Pre-SET	rnabackbone
2795	Pre-SET	metabolite
2796	Prenyltrans	dna
2797	Prenyltrans	dnabase
2798	Prenyltrans	dnabackbone
2799	Prenyltrans	rna
2800	Prenyltrans	rnabase
2801	Prenyltrans	rnabackbone
2802	Pro_isomerase	dna
2803	Pro_isomerase	dnabase
2804	Pro_isomerase	dnabackbone
2805	Pro_isomerase	rna
2806	Pro_isomerase	rnabase
2807	Pro_isomerase	rnabackbone
2808	Pro_isomerase	ion
2809	Proteasome	dna
2810	Proteasome	dnabase
2811	Proteasome	dnabackbone
2812	Proteasome	rna
2813	Proteasome	rnabase
2814	Proteasome	rnabackbone
2815	Proteasome	metabolite
2816	RCC1	dna
2817	RCC1	dnabase
2818	RCC1	dnabackbone
2819	RCC1	rna
2820	RCC1	rnabase
2821	RCC1	rnabackbone
2822	RCC1	peptide
2823	RCC1	metabolite
2824	RNase_T	peptide
2825	RRM_1	metabolite
2826	Rad60-SLD	dna
2827	Rad60-SLD	dnabase
2828	Rad60-SLD	dnabackbone
2829	Rad60-SLD	rna
2830	Rad60-SLD	rnabase
2831	Rad60-SLD	rnabackbone
2832	Rad60-SLD	metabolite
2833	Ras	dna
2834	Ras	dnabase
2835	Ras	dnabackbone
2836	Ras	rna
2837	Ras	rnabase
2838	Ras	rnabackbone
2839	Recep_L_domain	dna
2840	Recep_L_domain	dnabase
2841	Recep_L_domain	dnabackbone
2842	Recep_L_domain	rna
2843	Recep_L_domain	rnabase
2844	Recep_L_domain	rnabackbone
2845	Recep_L_domain	ion
2846	Reprolysin	dna
2847	Reprolysin	dnabase
2848	Reprolysin	dnabackbone
2849	Reprolysin	rna
2850	Reprolysin	rnabase
2851	Reprolysin	rnabackbone
2852	Reprolysin	peptide
2853	Reprolysin	metabolite
2854	Reprolysin_2	dna
2855	Reprolysin_2	dnabase
2856	Reprolysin_2	dnabackbone
2857	Reprolysin_2	rna
2858	Reprolysin_2	rnabase
2859	Reprolysin_2	rnabackbone
2860	Reprolysin_2	metabolite
2861	Reprolysin_3	dna
2862	Reprolysin_3	dnabase
2863	Reprolysin_3	dnabackbone
2864	Reprolysin_3	rna
2865	Reprolysin_3	rnabase
2866	Reprolysin_3	rnabackbone
2867	Reprolysin_3	metabolite
2868	Reprolysin_5	dna
2869	Reprolysin_5	dnabase
2870	Reprolysin_5	dnabackbone
2871	Reprolysin_5	rna
2872	Reprolysin_5	rnabase
2873	Reprolysin_5	rnabackbone
2874	Reprolysin_5	metabolite
2875	ResIII	dnabase
2876	ResIII	peptide
2877	Rhodanese	dna
2878	Rhodanese	dnabase
2879	Rhodanese	dnabackbone
2880	Rhodanese	rna
2881	Rhodanese	rnabase
2882	Rhodanese	rnabackbone
2883	Rhodanese	peptide
2884	Ribosomal_L7Ae	dna
2885	Ribosomal_L7Ae	dnabase
2886	Ribosomal_L7Ae	dnabackbone
2887	Ribosomal_L7Ae	peptide
2888	Ribosomal_L7Ae	ion
2889	Ribosomal_L7Ae	metabolite
2890	Ricin_B_lectin	dna
2891	Ricin_B_lectin	dnabase
2892	Ricin_B_lectin	dnabackbone
2893	Ricin_B_lectin	rna
2894	Ricin_B_lectin	rnabase
2895	Ricin_B_lectin	rnabackbone
2896	RnaseA	rna
2897	RnaseA	rnabase
2898	RnaseA	rnabackbone
2899	Roc	dna
2900	Roc	dnabase
2901	Roc	dnabackbone
2902	Roc	rna
2903	Roc	rnabase
2904	Roc	rnabackbone
2905	Roc	metabolite
2906	S1	dna
2907	S1	dnabase
2908	S1	dnabackbone
2909	S1	peptide
2910	S1	ion
2911	S1	metabolite
2912	S4	dna
2913	S4	dnabase
2914	S4	dnabackbone
2915	S4	peptide
2916	S4	metabolite
2917	SAM_2	dna
2918	SAM_2	dnabase
2919	SAM_2	dnabackbone
2920	SAM_2	rna
2921	SAM_2	rnabase
2922	SAM_2	rnabackbone
2923	SAM_2	peptide
2924	SAM_2	metabolite
2925	SET	dna
2926	SET	dnabase
2927	SET	dnabackbone
2928	SET	rna
2929	SET	rnabase
2930	SET	rnabackbone
2931	SH2	dna
2932	SH2	dnabase
2933	SH2	dnabackbone
2934	SH2	rna
2935	SH2	rnabase
2936	SH2	rnabackbone
2937	SH2	metabolite
2938	SH3_1	dna
2939	SH3_1	dnabase
2940	SH3_1	dnabackbone
2941	SH3_1	rna
2942	SH3_1	rnabase
2943	SH3_1	rnabackbone
2944	SH3_1	metabolite
